dataset_source,llm,code,label
self_constructed,Gemini,"class CircularQueue:
    """"""
    A Circular Queue (Ring Buffer) implementation using a fixed-size array.
    Efficiently uses memory by reusing freed slots.
    """"""

    def __init__(self, capacity: int):
        self.capacity = capacity        # Maximum number of elements
        self._data = [None] * capacity  # Internal array
        self._front = 0                 # Index of the front element
        self._size = 0                  # Current number of elements

    def enqueue(self, item) -> bool:
        """"""Adds an item to the rear. Returns False if the queue is full.""""""
        if self.is_full():
            return False
        rear_index = (self._front + self._size) % self.capacity
        self._data[rear_index] = item
        self._size += 1
        return True

    def dequeue(self):
        """"""Removes and returns the front item. Returns None if empty.""""""
        if self.is_empty():
            return None
        item = self._data[self._front]
        self._front = (self._front + 1) % self.capacity
        self._size -= 1
        return item

    def front(self):
        """"""Returns the front element without removing it.""""""
        if self.is_empty():
            return None
        return self._data[self._front]

    def is_empty(self) -> bool:
        return self._size == 0

    def is_full(self) -> bool:
        return self._size == self.capacity

    def size(self) -> int:
        return self._size

# Example usage
if __name__ == ""__main__"":
    cq = CircularQueue(4)
    cq.enqueue(1)
    cq.enqueue(2)
    cq.enqueue(3)
    print(cq.dequeue())  # 1
    cq.enqueue(4)
    cq.enqueue(5)
    print(cq.size())     # 4",1
self_constructed,Gemini,"class Deque:
    """"""
    A Double-Ended Queue (Deque) that supports insertion and deletion
    from both the front and the rear.
    """"""

    def __init__(self):
        self._items = []  # Internal list to hold elements

    def add_front(self, item) -> None:
        """"""Inserts an item at the front of the deque.""""""
        self._items.insert(0, item)

    def add_rear(self, item) -> None:
        """"""Inserts an item at the rear of the deque.""""""
        self._items.append(item)

    def remove_front(self):
        """"""Removes and returns the item from the front.""""""
        if self.is_empty():
            raise IndexError(""remove_front from an empty deque"")
        return self._items.pop(0)

    def remove_rear(self):
        """"""Removes and returns the item from the rear.""""""
        if self.is_empty():
            raise IndexError(""remove_rear from an empty deque"")
        return self._items.pop()

    def peek_front(self):
        """"""Returns the front item without removing it.""""""
        if self.is_empty():
            return None
        return self._items[0]

    def peek_rear(self):
        """"""Returns the rear item without removing it.""""""
        if self.is_empty():
            return None
        return self._items[-1]

    def is_empty(self) -> bool:
        """"""Returns True if the deque is empty.""""""
        return len(self._items) == 0

    def size(self) -> int:
        """"""Returns the number of elements in the deque.""""""
        return len(self._items)

# Example usage
if __name__ == ""__main__"":
    dq = Deque()
    dq.add_rear(10)
    dq.add_front(5)
    dq.add_rear(20)
    print(dq.remove_front())  # 5
    print(dq.remove_rear())   # 20
    print(dq.size())          # 1",1
self_constructed,Gemini,"def binary_search(sorted_array: list, target: int) -> int:
    """"""
    Implements the binary search algorithm on a sorted array.

    Args:
        sorted_array: A list of integers sorted in ascending order.
        target: The value to search for.

    Returns:
        The index of the target in the array, or -1 if not found.
    """"""
    low = 0
    high = len(sorted_array) - 1

    while low <= high:
        # Avoid potential overflow by using this formula
        mid = low + (high - low) // 2

        if sorted_array[mid] == target:
            return mid         # Target found at mid
        elif sorted_array[mid] < target:
            low = mid + 1      # Target is in the right half
        else:
            high = mid - 1     # Target is in the left half

    return -1  # Target not found

# Example usage
if __name__ == ""__main__"":
    arr = [2, 5, 8, 12, 16, 23, 38, 56, 72, 91]
    print(binary_search(arr, 23))   # 5
    print(binary_search(arr, 10))   # -1",1
self_constructed,Gemini,"def fibonacci_dp(n: int) -> int:
    """"""
    Returns the nth Fibonacci number using dynamic programming (memoization).

    Args:
        n: The position in the Fibonacci sequence (0-indexed).

    Returns:
        The nth Fibonacci number.
    """"""
    if n < 0:
        raise ValueError(""n must be a non-negative integer"")
    if n == 0:
        return 0
    if n == 1:
        return 1

    # Store previously computed values to avoid redundant calculations
    dp = [0] * (n + 1)
    dp[1] = 1

    for i in range(2, n + 1):
        dp[i] = dp[i - 1] + dp[i - 2]

    return dp[n]

# Example usage
if __name__ == ""__main__"":
    for i in range(10):
        print(f""F({i}) = {fibonacci_dp(i)}"")",1
self_constructed,Gemini,"def gcd_stein(a: int, b: int) -> int:
    """"""
    Computes the GCD of two non-negative integers using the binary GCD
    (Stein's) algorithm, which avoids division operations.

    Args:
        a: First non-negative integer.
        b: Second non-negative integer.

    Returns:
        The Greatest Common Divisor of a and b.
    """"""
    if a == 0:
        return b
    if b == 0:
        return a
    if a == b:
        return a

    # Both even
    if a % 2 == 0 and b % 2 == 0:
        return 2 * gcd_stein(a // 2, b // 2)
    # a is even
    if a % 2 == 0:
        return gcd_stein(a // 2, b)
    # b is even
    if b % 2 == 0:
        return gcd_stein(a, b // 2)
    # Both odd
    if a > b:
        return gcd_stein((a - b) // 2, b)
    return gcd_stein((b - a) // 2, a)

# Example usage
if __name__ == ""__main__"":
    print(gcd_stein(48, 18))  # 6
    print(gcd_stein(100, 75)) # 25",1
self_constructed,Gemini,"def caesar_cipher_encode(text: str, shift: int) -> str:
    """"""Encrypts text using the Caesar Cipher.""""""
    encoded = []
    for char in text:
        if char.isalpha():
            offset = ord('A') if char.isupper() else ord('a')
            encoded.append(chr((ord(char) - offset + shift) % 26 + offset))
        else:
            encoded.append(char)
    return ''.join(encoded)

def caesar_cipher_decode(text: str, shift: int) -> str:
    """"""Decrypts text encrypted with Caesar Cipher.""""""
    return caesar_cipher_encode(text, -shift)

def brute_force_caesar(ciphertext: str) -> None:
    """"""Attempts all 26 possible Caesar Cipher shifts.""""""
    print(""Brute force results:"")
    for shift in range(26):
        decoded = caesar_cipher_decode(ciphertext, shift)
        print(f""  Shift {shift:2d}: {decoded}"")

# Example usage
if __name__ == ""__main__"":
    original = ""The quick brown fox""
    shift = 13
    encrypted = caesar_cipher_encode(original, shift)
    decrypted = caesar_cipher_decode(encrypted, shift)
    print(f""Original:  {original}"")
    print(f""Encrypted: {encrypted}"")
    print(f""Decrypted: {decrypted}"")",1
self_constructed,Gemini,"def two_sum_brute(nums: list, target: int) -> list:
    """"""
    Finds two numbers that sum to target using brute force O(n^2).

    Args:
        nums: List of integers.
        target: The target sum.

    Returns:
        Indices of the two numbers that add up to target.
    """"""
    n = len(nums)
    for i in range(n):
        for j in range(i + 1, n):
            if nums[i] + nums[j] == target:
                return [i, j]
    return []

def two_sum_optimal(nums: list, target: int) -> list:
    """"""
    Finds two numbers that sum to target using a hash map O(n).

    Args:
        nums: List of integers.
        target: The target sum.

    Returns:
        Indices of the two numbers that add up to target.
    """"""
    num_map = {}  # Maps number to its index
    for i, num in enumerate(nums):
        complement = target - num
        if complement in num_map:
            return [num_map[complement], i]
        num_map[num] = i
    return []

# Example usage
if __name__ == ""__main__"":
    nums = [3, 2, 4]
    target = 6
    print(two_sum_optimal(nums, target))  # [1, 2]",1
self_constructed,Gemini,"def sieve_of_eratosthenes(limit: int) -> list:
    """"""
    Generates all prime numbers up to the given limit using the
    Sieve of Eratosthenes algorithm.

    Args:
        limit: The upper bound to search for primes.

    Returns:
        A list of all prime numbers up to limit.
    """"""
    if limit < 2:
        return []

    # Initialize a boolean array; True means 'is prime'
    is_prime = [True] * (limit + 1)
    is_prime[0] = is_prime[1] = False  # 0 and 1 are not prime

    # Sieve: mark multiples of each prime as composite
    for i in range(2, int(limit ** 0.5) + 1):
        if is_prime[i]:
            for j in range(i * i, limit + 1, i):
                is_prime[j] = False

    return [i for i in range(2, limit + 1) if is_prime[i]]

# Example usage
if __name__ == ""__main__"":
    primes = sieve_of_eratosthenes(50)
    print(f""Primes up to 50: {primes}"")",1
self_constructed,Gemini,"import re

def is_palindrome(s: str) -> bool:
    """"""
    Checks whether a string is a palindrome.
    Ignores non-alphanumeric characters and is case-insensitive.

    Args:
        s: The input string.

    Returns:
        True if the string is a palindrome, False otherwise.
    """"""
    # Keep only alphanumeric characters and convert to lowercase
    cleaned = re.sub(r'[^a-zA-Z0-9]', '', s).lower()

    left, right = 0, len(cleaned) - 1
    while left < right:
        if cleaned[left] != cleaned[right]:
            return False  # Mismatch found
        left += 1
        right -= 1

    return True  # No mismatch found; it's a palindrome

# Example usage
if __name__ == ""__main__"":
    test_cases = [
        ""A man, a plan, a canal: Panama"",
        ""race a car"",
        ""Was it a car or a cat I saw?"",
        ""hello""
    ]
    for test in test_cases:
        print(f""'{test}': {is_palindrome(test)}"")",1
self_constructed,Gemini,"def are_anagrams(word1: str, word2: str) -> bool:
    """"""
    Determines if two words are anagrams of each other.
    Uses a character frequency map for O(n) comparison.

    Args:
        word1: First word.
        word2: Second word.

    Returns:
        True if word1 and word2 are anagrams, False otherwise.
    """"""
    # Normalize: lowercase and strip spaces
    word1 = word1.lower().replace(' ', '')
    word2 = word2.lower().replace(' ', '')

    # Anagrams must have the same length
    if len(word1) != len(word2):
        return False

    # Build frequency map for word1
    freq = {}
    for char in word1:
        freq[char] = freq.get(char, 0) + 1

    # Decrease counts based on word2
    for char in word2:
        if char not in freq:
            return False
        freq[char] -= 1
        if freq[char] < 0:
            return False

    return True

# Example usage
if __name__ == ""__main__"":
    pairs = [(""listen"", ""silent""), (""hello"", ""world"")]
    for w1, w2 in pairs:
        print(f""'{w1}' and '{w2}': {are_anagrams(w1, w2)}"")",1
self_constructed,Gemini,"import math

def jump_search(arr: list, target: int) -> int:
    """"""
    Implements Jump Search on a sorted array.

    Jumps ahead by fixed steps of sqrt(n), then performs a linear
    search within the identified block.

    Args:
        arr: A sorted list of comparable elements.
        target: The value to search for.

    Returns:
        The index of target in arr, or -1 if not found.
    """"""
    n = len(arr)
    if n == 0:
        return -1

    step = int(math.sqrt(n))  # Block size
    prev = 0

    # Jump forward until we exceed the target or reach the end
    while prev < n and arr[min(step, n) - 1] < target:
        prev = step
        step += int(math.sqrt(n))
        if prev >= n:
            return -1

    # Linear search within the current block
    for i in range(prev, min(step, n)):
        if arr[i] == target:
            return i
        if arr[i] > target:
            break

    return -1

# Example usage
if __name__ == ""__main__"":
    data = list(range(0, 100, 3))  # [0, 3, 6, ..., 99]
    print(jump_search(data, 27))   # Should print the index of 27
    print(jump_search(data, 10))   # Should print -1",1
self_constructed,Claude,"def frequency_counter(iterable) -> dict:
    """"""
    Count the frequency of each element in an iterable.

    Args:
        iterable: Any iterable (list, string, tuple, etc.)

    Returns:
        Dictionary mapping each unique element to its count.
    """"""
    freq_map = {}
    for element in iterable:
        if element in freq_map:
            freq_map[element] += 1
        else:
            freq_map[element] = 1
    return freq_map


def top_k_frequent(iterable, k: int) -> list:
    """"""
    Returns the k most frequent elements.

    Args:
        iterable: The input data.
        k: Number of top elements to return.

    Returns:
        List of (element, count) tuples sorted by frequency descending.
    """"""
    freq = frequency_counter(iterable)
    return sorted(freq.items(), key=lambda x: x[1], reverse=True)[:k]


if __name__ == ""__main__"":
    text = ""the quick brown fox jumps over the lazy dog the fox""
    words = text.split()

    counts = frequency_counter(words)
    print(""Word frequencies:"", counts)

    top3 = top_k_frequent(words, 3)
    print(""Top 3:"", top3)",1
self_constructed,Claude,"def remove_duplicates_preserve_order(lst: list) -> list:
    """"""
    Remove duplicates from a list while preserving the original order.

    Args:
        lst: Input list potentially containing duplicate elements.

    Returns:
        New list with duplicates removed, maintaining insertion order.
    """"""
    seen = set()
    result = []
    for item in lst:
        if item not in seen:
            seen.add(item)
            result.append(item)
    return result


def remove_duplicates_sorted(lst: list) -> list:
    """"""
    Remove duplicates from a sorted list in O(n) time.
    Only works correctly on sorted input.

    Args:
        lst: A sorted list.

    Returns:
        New list with consecutive duplicates removed.
    """"""
    if not lst:
        return []
    result = [lst[0]]
    for i in range(1, len(lst)):
        if lst[i] != lst[i - 1]:
            result.append(lst[i])
    return result


if __name__ == ""__main__"":
    data = [3, 1, 4, 1, 5, 9, 2, 6, 5, 3, 5]
    print(""Original:"", data)
    print(""Unique (order preserved):"", remove_duplicates_preserve_order(data))
    print(""Unique (sorted input):"", remove_duplicates_sorted(sorted(data)))",1
self_constructed,Claude,"def merge_two_sorted_lists(list_a: list, list_b: list) -> list:
    """"""
    Merge two sorted lists into a single sorted list.

    Uses the two-pointer technique for O(n + m) time complexity,
    where n and m are the lengths of list_a and list_b respectively.

    Args:
        list_a: First sorted list.
        list_b: Second sorted list.

    Returns:
        A new sorted list containing all elements from both lists.
    """"""
    merged = []
    ptr_a, ptr_b = 0, 0

    # Compare and merge elements from both lists
    while ptr_a < len(list_a) and ptr_b < len(list_b):
        if list_a[ptr_a] <= list_b[ptr_b]:
            merged.append(list_a[ptr_a])
            ptr_a += 1
        else:
            merged.append(list_b[ptr_b])
            ptr_b += 1

    # Append any remaining elements
    merged.extend(list_a[ptr_a:])
    merged.extend(list_b[ptr_b:])

    return merged


if __name__ == ""__main__"":
    a = [1, 3, 5, 7, 9]
    b = [2, 4, 6, 8, 10]
    result = merge_two_sorted_lists(a, b)
    print(f""List A: {a}"")
    print(f""List B: {b}"")
    print(f""Merged: {result}"")",1
self_constructed,Claude,"class Stack:
    """"""
    A generic Stack data structure implementing the LIFO principle.

    Supports standard push, pop, and peek operations with O(1) complexity.
    """"""

    def __init__(self):
        """"""Initialize an empty stack.""""""
        self._storage = []

    def push(self, value) -> None:
        """"""
        Push a value onto the top of the stack.

        Args:
            value: The value to push.
        """"""
        self._storage.append(value)

    def pop(self):
        """"""
        Remove and return the top element.

        Returns:
            The element at the top of the stack.

        Raises:
            IndexError: If the stack is empty.
        """"""
        if self.is_empty():
            raise IndexError(""Cannot pop from an empty stack"")
        return self._storage.pop()

    def peek(self):
        """"""
        Return the top element without removing it.

        Returns:
            The element at the top, or None if the stack is empty.
        """"""
        return self._storage[-1] if self._storage else None

    def is_empty(self) -> bool:
        """"""Return True if the stack contains no elements.""""""
        return len(self._storage) == 0

    def size(self) -> int:
        """"""Return the number of elements in the stack.""""""
        return len(self._storage)

    def __repr__(self) -> str:
        return f""Stack(top -> {self._storage[::-1]})""


if __name__ == ""__main__"":
    stack = Stack()
    for val in [1, 2, 3, 4, 5]:
        stack.push(val)

    print(stack)
    print(""Top:"", stack.peek())
    print(""Popped:"", stack.pop())
    print(""Size:"", stack.size())",1
self_constructed,Claude,"from collections import deque

class Queue:
    """"""
    A FIFO Queue implementation using Python's deque for O(1) operations.

    The front of the queue is the left side of the deque, and new items
    are added to the right (rear).
    """"""

    def __init__(self):
        """"""Initialize an empty queue.""""""
        self._data = deque()

    def enqueue(self, item) -> None:
        """"""
        Add an item to the rear of the queue.

        Args:
            item: The item to enqueue.
        """"""
        self._data.append(item)

    def dequeue(self):
        """"""
        Remove and return the item from the front of the queue.

        Returns:
            The front item.

        Raises:
            IndexError: If the queue is empty.
        """"""
        if self.is_empty():
            raise IndexError(""Cannot dequeue from an empty queue"")
        return self._data.popleft()

    def peek(self):
        """"""
        Return the front item without removing it.

        Returns:
            The front item, or None if empty.
        """"""
        return self._data[0] if self._data else None

    def is_empty(self) -> bool:
        """"""Return True if the queue is empty.""""""
        return len(self._data) == 0

    def size(self) -> int:
        """"""Return the number of elements in the queue.""""""
        return len(self._data)

    def __repr__(self) -> str:
        return f""Queue(front -> {list(self._data)} <- rear)""


if __name__ == ""__main__"":
    q = Queue()
    for item in [""alpha"", ""beta"", ""gamma""]:
        q.enqueue(item)

    print(q)
    print(""Front:"", q.peek())
    print(""Dequeued:"", q.dequeue())
    print(""Size:"", q.size())",1
self_constructed,Claude,"class Node:
    """"""A single node in a doubly linked list.""""""

    def __init__(self, data):
        self.data = data
        self.prev = None
        self.next = None


class DoublyLinkedList:
    """"""
    A doubly linked list supporting O(1) insertions at both ends
    and O(n) arbitrary insertions/deletions.
    """"""

    def __init__(self):
        """"""Initialize an empty doubly linked list.""""""
        self.head = None
        self.tail = None
        self._length = 0

    def append(self, data) -> None:
        """"""Append a new node at the tail.""""""
        node = Node(data)
        if self.tail is None:
            self.head = self.tail = node
        else:
            node.prev = self.tail
            self.tail.next = node
            self.tail = node
        self._length += 1

    def prepend(self, data) -> None:
        """"""Insert a new node at the head.""""""
        node = Node(data)
        if self.head is None:
            self.head = self.tail = node
        else:
            node.next = self.head
            self.head.prev = node
            self.head = node
        self._length += 1

    def remove(self, data) -> bool:
        """"""Remove first occurrence of data. Returns True if found.""""""
        current = self.head
        while current:
            if current.data == data:
                if current.prev:
                    current.prev.next = current.next
                else:
                    self.head = current.next
                if current.next:
                    current.next.prev = current.prev
                else:
                    self.tail = current.prev
                self._length -= 1
                return True
            current = current.next
        return False

    def to_list(self) -> list:
        """"""Convert to a Python list for easy inspection.""""""
        result, current = [], self.head
        while current:
            result.append(current.data)
            current = current.next
        return result

    def __len__(self) -> int:
        return self._length


if __name__ == ""__main__"":
    dll = DoublyLinkedList()
    for v in [10, 20, 30]:
        dll.append(v)
    dll.prepend(5)
    print(dll.to_list())   # [5, 10, 20, 30]
    dll.remove(20)
    print(dll.to_list())   # [5, 10, 30]
    print(len(dll))        # 3",1
self_constructed,Claude,"class CircularQueue:
    """"""
    A fixed-capacity Circular Queue (ring buffer) backed by a Python list.

    Provides O(1) enqueue and dequeue operations by maintaining
    head and tail pointers that wrap around using modular arithmetic.
    """"""

    def __init__(self, capacity: int):
        """"""
        Initialize the circular queue.

        Args:
            capacity: Maximum number of elements the queue can hold.
        """"""
        if capacity <= 0:
            raise ValueError(""Capacity must be a positive integer"")
        self.capacity = capacity
        self._buffer = [None] * capacity
        self._head = 0      # Index of the front element
        self._count = 0     # Number of elements currently stored

    @property
    def _tail(self) -> int:
        """"""Compute the index where the next element will be written.""""""
        return (self._head + self._count) % self.capacity

    def enqueue(self, item) -> bool:
        """"""
        Add an item to the rear of the queue.

        Returns:
            True on success, False if the queue is full.
        """"""
        if self.is_full():
            return False
        self._buffer[self._tail] = item
        self._count += 1
        return True

    def dequeue(self):
        """"""
        Remove and return the front item.

        Returns:
            The front element, or None if the queue is empty.
        """"""
        if self.is_empty():
            return None
        item = self._buffer[self._head]
        self._buffer[self._head] = None   # Clear slot
        self._head = (self._head + 1) % self.capacity
        self._count -= 1
        return item

    def front(self):
        """"""Return the front element without removing it.""""""
        return None if self.is_empty() else self._buffer[self._head]

    def is_empty(self) -> bool:
        return self._count == 0

    def is_full(self) -> bool:
        return self._count == self.capacity

    def __len__(self) -> int:
        return self._count

    def __repr__(self) -> str:
        return f""CircularQueue(capacity={self.capacity}, size={self._count})""


if __name__ == ""__main__"":
    cq = CircularQueue(3)
    print(cq.enqueue(10))   # True
    print(cq.enqueue(20))   # True
    print(cq.enqueue(30))   # True
    print(cq.enqueue(40))   # False (full)
    print(cq.dequeue())     # 10
    print(cq.enqueue(40))   # True (slot freed)
    print(cq)",1
self_constructed,Claude,"class Deque:
    """"""
    A Double-Ended Queue supporting O(1) insertions and deletions
    at both the front and rear using a doubly-linked list internally.

    Unlike Python's built-in collections.deque, this implementation
    is built from first principles.
    """"""

    class _Node:
        __slots__ = ('data', 'prev', 'next')

        def __init__(self, data):
            self.data = data
            self.prev = None
            self.next = None

    def __init__(self):
        """"""Initialize an empty deque.""""""
        self._sentinel = self._Node(None)  # Dummy sentinel node
        self._sentinel.prev = self._sentinel
        self._sentinel.next = self._sentinel
        self._size = 0

    def _insert_between(self, data, predecessor, successor):
        """"""Insert a new node between two existing nodes.""""""
        node = self._Node(data)
        node.prev = predecessor
        node.next = successor
        predecessor.next = node
        successor.prev = node
        self._size += 1
        return node

    def _delete_node(self, node):
        """"""Unlink and remove a node, returning its data.""""""
        predecessor = node.prev
        successor = node.next
        predecessor.next = successor
        successor.prev = predecessor
        self._size -= 1
        return node.data

    def appendleft(self, data) -> None:
        """"""Add an element to the front of the deque.""""""
        self._insert_between(data, self._sentinel, self._sentinel.next)

    def append(self, data) -> None:
        """"""Add an element to the rear of the deque.""""""
        self._insert_between(data, self._sentinel.prev, self._sentinel)

    def popleft(self):
        """"""Remove and return the front element.""""""
        if self.is_empty():
            raise IndexError(""popleft from an empty deque"")
        return self._delete_node(self._sentinel.next)

    def pop(self):
        """"""Remove and return the rear element.""""""
        if self.is_empty():
            raise IndexError(""pop from an empty deque"")
        return self._delete_node(self._sentinel.prev)

    def peekleft(self):
        """"""Return the front element without removing it.""""""
        return None if self.is_empty() else self._sentinel.next.data

    def peekright(self):
        """"""Return the rear element without removing it.""""""
        return None if self.is_empty() else self._sentinel.prev.data

    def is_empty(self) -> bool:
        return self._size == 0

    def __len__(self) -> int:
        return self._size


if __name__ == ""__main__"":
    dq = Deque()
    dq.append(1)
    dq.append(2)
    dq.appendleft(0)
    print(dq.popleft())    # 0
    print(dq.pop())        # 2
    print(len(dq))         # 1",1
self_constructed,Claude,"from typing import List

Matrix = List[List[float]]


def validate_matrices_same_shape(a: Matrix, b: Matrix) -> None:
    """"""
    Raise ValueError if matrices a and b do not have the same dimensions.
    """"""
    if len(a) != len(b) or len(a[0]) != len(b[0]):
        raise ValueError(
            f""Matrix shapes must match: got ({len(a)}x{len(a[0])}) ""
            f""and ({len(b)}x{len(b[0])})""
        )


def add_matrices(a: Matrix, b: Matrix) -> Matrix:
    """"""
    Element-wise addition of two matrices with the same dimensions.

    Args:
        a: First matrix (list of lists of numbers).
        b: Second matrix with identical dimensions to a.

    Returns:
        A new matrix where result[i][j] = a[i][j] + b[i][j].

    Raises:
        ValueError: If the matrices have different dimensions.
    """"""
    validate_matrices_same_shape(a, b)
    rows, cols = len(a), len(a[0])
    return [
        [a[i][j] + b[i][j] for j in range(cols)]
        for i in range(rows)
    ]


def print_matrix(m: Matrix, label: str = """") -> None:
    """"""Pretty-print a matrix with an optional label.""""""
    if label:
        print(f""{label}:"")
    for row in m:
        print("" "", row)


if __name__ == ""__main__"":
    A = [[1, 2, 3],
         [4, 5, 6]]
    B = [[9, 8, 7],
         [6, 5, 4]]

    C = add_matrices(A, B)
    print_matrix(A, ""A"")
    print_matrix(B, ""B"")
    print_matrix(C, ""A + B"")",1
self_constructed,Claude,"from typing import List

Matrix = List[List[float]]


def matrix_multiply(a: Matrix, b: Matrix) -> Matrix:
    """"""
    Multiply two matrices using the standard O(n^3) algorithm.

    Matrix a must have dimensions m x k and matrix b must have
    dimensions k x n; the result has dimensions m x n.

    Args:
        a: Left matrix of shape (m, k).
        b: Right matrix of shape (k, n).

    Returns:
        Product matrix of shape (m, n).

    Raises:
        ValueError: If inner dimensions do not match.
    """"""
    m, k_a = len(a), len(a[0])
    k_b, n = len(b), len(b[0])

    if k_a != k_b:
        raise ValueError(
            f""Incompatible dimensions: ({m}x{k_a}) @ ({k_b}x{n})""
        )

    # Initialise result with zeros
    result = [[0.0] * n for _ in range(m)]

    for i in range(m):
        for j in range(n):
            # Dot product of the i-th row of a and j-th column of b
            result[i][j] = sum(a[i][k] * b[k][j] for k in range(k_a))

    return result


def identity_matrix(n: int) -> Matrix:
    """"""Return the n x n identity matrix.""""""
    return [[1 if i == j else 0 for j in range(n)] for i in range(n)]


if __name__ == ""__main__"":
    A = [[1, 2],
         [3, 4]]
    B = [[5, 6],
         [7, 8]]

    C = matrix_multiply(A, B)
    print(""A × B:"")
    for row in C:
        print("" "", row)

    I = identity_matrix(2)
    AI = matrix_multiply(A, I)
    print(""A × I (should equal A):"")
    for row in AI:
        print("" "", row)",1
self_constructed,Claude,"from typing import List, Dict, Union
import math

Number = Union[int, float]


def mean(data: List[Number]) -> float:
    """"""Return the arithmetic mean of a non-empty list of numbers.""""""
    if not data:
        raise ValueError(""Cannot compute mean of an empty dataset"")
    return sum(data) / len(data)


def median(data: List[Number]) -> float:
    """"""
    Return the median of a list of numbers.

    For an even-length list the median is the average of the two
    middle values; for odd-length it is the single middle value.
    """"""
    if not data:
        raise ValueError(""Cannot compute median of an empty dataset"")
    sorted_data = sorted(data)
    n = len(sorted_data)
    mid = n // 2
    if n % 2 == 1:
        return float(sorted_data[mid])
    return (sorted_data[mid - 1] + sorted_data[mid]) / 2.0


def mode(data: List[Number]) -> Number:
    """"""Return the most frequently occurring value in the dataset.""""""
    if not data:
        raise ValueError(""Cannot compute mode of an empty dataset"")
    freq: Dict[Number, int] = {}
    for x in data:
        freq[x] = freq.get(x, 0) + 1
    return max(freq, key=freq.get)


def variance(data: List[Number], population: bool = True) -> float:
    """"""
    Compute variance.

    Args:
        data: List of numeric values.
        population: If True, compute population variance (÷ n);
                    if False, compute sample variance (÷ n-1).
    """"""
    if not data:
        raise ValueError(""Cannot compute variance of an empty dataset"")
    m = mean(data)
    n = len(data)
    divisor = n if population else n - 1
    return sum((x - m) ** 2 for x in data) / divisor


def std_deviation(data: List[Number], population: bool = True) -> float:
    """"""Return the standard deviation of the dataset.""""""
    return math.sqrt(variance(data, population))


def summary_statistics(data: List[Number]) -> Dict[str, float]:
    """"""Compute a full set of descriptive statistics for the data.""""""
    return {
        ""n"": len(data),
        ""mean"": mean(data),
        ""median"": median(data),
        ""mode"": mode(data),
        ""variance"": variance(data),
        ""std_dev"": std_deviation(data),
        ""min"": min(data),
        ""max"": max(data),
        ""range"": max(data) - min(data),
    }


if __name__ == ""__main__"":
    dataset = [4, 8, 6, 5, 3, 2, 8, 9, 2, 5]
    stats = summary_statistics(dataset)
    for name, value in stats.items():
        print(f""  {name:10s}: {value}"")",1
self_constructed,Claude,"def reverse_string(s: str) -> str:
    """"""
    Reverse a string using Python slice notation.

    Time complexity: O(n)
    Space complexity: O(n)

    Args:
        s: The input string.

    Returns:
        The string with characters in reverse order.
    """"""
    return s[::-1]


def reverse_string_iterative(s: str) -> str:
    """"""
    Reverse a string iteratively without slicing.

    Builds the reversed string by prepending each character.

    Args:
        s: The input string.

    Returns:
        Reversed string.
    """"""
    chars = list(s)
    left, right = 0, len(chars) - 1
    while left < right:
        chars[left], chars[right] = chars[right], chars[left]
        left += 1
        right -= 1
    return ''.join(chars)


def reverse_words(sentence: str) -> str:
    """"""
    Reverse the order of words in a sentence (not the characters).

    Args:
        sentence: A sentence with space-separated words.

    Returns:
        Sentence with word order reversed.
    """"""
    return ' '.join(reversed(sentence.split()))


if __name__ == ""__main__"":
    test = ""Hello, World!""
    print(f""Original:           {test}"")
    print(f""Reversed (slice):   {reverse_string(test)}"")
    print(f""Reversed (iter):    {reverse_string_iterative(test)}"")

    sentence = ""Python is awesome""
    print(f""Word-reversed:      {reverse_words(sentence)}"")",1
self_constructed,Claude,"def count_vowels(text: str) -> int:
    """"""
    Count the number of vowel characters in a string.

    Considers both uppercase and lowercase vowels (a, e, i, o, u).

    Args:
        text: Input string to analyse.

    Returns:
        Total number of vowels found in the string.
    """"""
    VOWELS = frozenset('aeiouAEIOU')
    return sum(1 for char in text if char in VOWELS)


def count_vowels_by_type(text: str) -> dict:
    """"""
    Count occurrences of each vowel in a string (case-insensitive).

    Args:
        text: Input string.

    Returns:
        Dictionary mapping each vowel to its count.
    """"""
    result = {v: 0 for v in 'aeiou'}
    for char in text.lower():
        if char in result:
            result[char] += 1
    return result


if __name__ == ""__main__"":
    sample = ""The quick brown fox jumps over the lazy dog""

    total = count_vowels(sample)
    breakdown = count_vowels_by_type(sample)

    print(f""Text: '{sample}'"")
    print(f""Total vowels: {total}"")
    print(f""Breakdown: {breakdown}"")",1
